,id,host_response_rate,accommodates,bathrooms,minimum_nights,availability_365,number_of_reviews,review_scores_rating,price,security_deposit,TV,Internet,Wifi,Heating,Air Conditioning,Cooking,Free Parking,room_type_Entire home/apt,room_type_Private room,room_type_Shared room,bed_type_Airbed,bed_type_Couch,bed_type_Futon,bed_type_Pull-out Sofa,bed_type_Real Bed,cancellation_policy_flexible,cancellation_policy_moderate,cancellation_policy_strict,cancellation_policy_strict_14_with_grace_period,cancellation_policy_super_strict_30,cancellation_policy_super_strict_60,prpt_Apartment,prpt_Bed and breakfast,prpt_Boutique hotel,prpt_Condominium,prpt_Guest suite,prpt_House,prpt_Loft,prpt_Serviced apartment,prpt_Townhouse,prpt_others,distance_ts,price_label,rating_label,price_rating_label,group_label,predict_label
11369,21369311,83.0,2,1,2,61,1,100.0,64.0,0.0,1,0,1,1,1,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,8.1780361958038,1,0,10,2,2
11372,21375941,100.0,6,2,7,269,2,100.0,800.0,1500.0,1,0,1,1,1,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,8.232895185333044,0,0,00,0,0
11373,21378509,100.0,9,2,4,121,58,83.0,349.0,300.0,1,0,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,5.932470067240479,0,1,01,1,1
11386,21386179,100.0,2,1,2,20,2,100.0,44.0,100.0,1,0,1,1,1,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,9.41254084965861,1,0,10,2,2
11396,21397049,100.0,2,1,4,0,3,100.0,50.0,0.0,0,0,1,1,1,1,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,8.504470128052121,1,0,10,2,2
11404,21404524,100.0,8,1,2,0,8,100.0,299.0,200.0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,7.846027171242992,0,0,00,0,0
11405,21405904,100.0,2,1,3,364,4,100.0,40.0,150.0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,12.127047249062285,1,0,10,2,3
11413,21416483,100.0,1,2,18,0,1,100.0,40.0,0.0,0,0,1,1,1,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,9.758679053416737,1,0,10,2,2
11415,21420645,100.0,8,1,2,139,65,87.0,750.0,500.0,1,0,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,6.578744775898388,0,1,01,1,0
11416,21421438,100.0,6,1,1,167,68,91.0,245.0,250.0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0.7659983556152279,0,1,01,1,1
11420,21422721,100.0,2,1,1,359,97,91.0,65.0,0.0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,5.072532544154535,1,1,11,3,3
11421,21423426,90.0,2,1,4,30,55,86.0,190.0,200.0,0,0,1,1,1,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4.138874421401684,0,1,01,1,1
11424,21427176,100.0,6,1,3,250,48,88.0,276.0,200.0,1,0,1,1,1,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1.4738191769557163,0,1,01,1,1
11427,21428625,100.0,2,1,5,61,1,100.0,50.0,200.0,1,0,1,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,8.823658852222989,1,0,10,2,2
11437,21439381,100.0,2,1,1,45,8,91.0,49.0,0.0,1,0,1,1,1,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,13.235357675687125,1,1,11,3,3
11439,21440734,100.0,2,1,5,63,1,100.0,44.0,150.0,1,0,1,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,8.914691943093962,1,0,10,2,2
11443,21449446,100.0,3,1,5,64,2,100.0,210.0,1000.0,0,0,1,1,1,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,7.577475259765242,0,0,00,0,0
11459,21472882,100.0,2,1,2,0,7,91.0,60.0,0.0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,5.485485200630348,1,1,11,3,3
11464,21474052,100.0,6,2,2,226,31,91.0,295.0,295.0,1,0,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1.938307608359675,0,1,01,1,1
11469,21485026,100.0,1,1,30,179,3,100.0,60.0,0.0,1,0,1,1,0,1,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,10.043891605537938,1,0,10,2,2
11474,21490301,100.0,2,1,5,5,7,100.0,250.0,0.0,1,0,1,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,4.254116375884681,0,0,00,0,1
11481,21501044,0.0,1,1,1,365,43,87.0,35.0,0.0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,21.292232377230924,1,1,11,3,3
11482,21501184,100.0,2,1,2,349,4,90.0,55.0,0.0,1,0,1,1,1,1,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,18.65949045911165,1,1,11,3,3
11483,21501268,85.0,2,1,2,233,10,80.0,45.0,100.0,0,0,1,1,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,5.716754069717326,1,1,11,3,3
11486,21502011,82.0,8,1,4,141,37,86.0,514.0,200.0,1,0,1,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0.6361923260417905,0,1,01,1,1
11500,21515249,100.0,1,1,10,30,10,90.0,34.0,0.0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,5.0078690615104255,1,1,11,3,3
11511,21527485,74.0,1,1,1,290,54,89.0,55.0,0.0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4.324004506312857,1,1,11,3,3
11515,21528682,100.0,1,1,2,365,10,86.0,42.0,0.0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,7.98524394696654,1,1,11,3,3
11521,21535750,100.0,5,1,2,12,59,91.0,55.0,100.0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,13.263190687050773,1,1,11,3,3
11522,21537562,100.0,5,2,4,267,16,100.0,550.0,0.0,1,0,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,2.3785787531809293,0,0,00,0,0
11539,21551617,100.0,2,1,1,67,8,100.0,350.0,100.0,1,0,1,1,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1.943002647528654,0,0,00,0,1
11542,21558111,100.0,1,1,45,0,3,100.0,48.0,0.0,0,0,1,1,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,9.71632587326997,1,0,10,2,2
11544,21561860,100.0,2,1,1,89,22,80.0,50.0,0.0,1,0,1,1,1,1,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,12.245675063726962,1,1,11,3,3
11547,21563121,90.0,6,1,30,357,3,67.0,229.0,0.0,1,0,1,1,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,6.220248181650293,0,1,01,1,0
11550,21564547,57.0,5,1,31,45,1,100.0,190.0,0.0,1,0,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,4.482923483579532,0,0,00,0,0
11552,21564733,100.0,5,1,3,3,3,100.0,200.0,500.0,1,0,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,8.271970666112352,0,0,00,0,0
11560,21568341,100.0,2,1,2,365,4,100.0,55.0,500.0,0,0,1,1,1,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,15.081356614134815,1,0,10,2,3
11563,21577526,100.0,2,1,2,339,10,100.0,65.0,150.0,0,0,1,1,1,1,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,12.229410238870225,1,0,10,2,2
11575,21587326,94.0,5,1,31,340,1,100.0,200.0,0.0,1,0,1,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,3.4916323253655297,0,0,00,0,0
11578,21589992,100.0,2,1,2,259,55,100.0,65.0,0.0,1,0,1,1,1,1,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,7.6115588426574625,1,0,10,2,3
11583,21594669,83.0,6,1,30,343,28,82.0,224.0,0.0,1,0,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,4.241497456861473,0,1,01,1,1
11586,21596801,83.0,4,1,30,365,1,60.0,225.0,0.0,1,0,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,4.26474170867982,0,1,01,1,0
11595,21609424,100.0,2,1,1,356,99,88.0,40.0,0.0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,4.934908636309429,1,1,11,3,3
11598,21609824,100.0,2,1,2,320,10,100.0,50.0,0.0,1,0,1,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,11.830406388316964,1,0,10,2,3
11600,21616841,100.0,3,1,2,144,10,86.0,66.0,1000.0,1,0,1,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,9.598812221679779,1,1,11,3,0
11604,21621926,50.0,1,1,1,228,21,90.0,40.0,0.0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,6.892911476461028,1,1,11,3,3
11607,21624428,80.0,2,1,30,83,8,100.0,199.0,0.0,1,0,1,1,1,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3.3697395565422896,0,0,00,0,1
11610,21628183,100.0,1,1,180,357,2,90.0,35.0,0.0,1,1,1,1,1,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,5.2566082116394135,1,1,11,3,3
11612,21629723,100.0,2,2,21,362,6,90.0,44.0,0.0,0,0,1,1,1,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,13.957288499118242,1,1,11,3,3
11613,21630319,100.0,2,1,1,84,16,89.0,39.0,0.0,1,1,1,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,17.88666960425493,1,1,11,3,3
11626,21634282,0.0,1,1,3,0,2,100.0,65.0,100.0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,9.479238795898748,1,0,10,2,2
11627,21634979,90.0,8,1,2,29,4,100.0,400.0,500.0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,5.010089312255281,0,0,00,0,0
11630,21635399,80.0,4,1,2,0,8,100.0,220.0,0.0,1,0,1,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,4.86203263583922,0,0,00,0,0
11637,21644783,100.0,1,1,6,74,20,91.0,32.0,0.0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,9.326038057013497,1,1,11,3,2
11638,21644985,100.0,5,1,2,134,55,87.0,240.0,300.0,1,0,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,4.5016503290743355,0,1,01,1,1
11640,21646193,100.0,6,2,2,230,25,91.0,325.0,200.0,1,0,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,2.1278839130900544,0,1,01,1,1
11641,21647932,50.0,1,1,2,167,14,89.0,29.0,0.0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,6.976987410111972,1,1,11,3,3
11643,21649172,100.0,1,1,6,177,3,100.0,185.0,300.0,1,0,1,1,1,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4.652991522341614,0,0,00,0,0
11648,21660113,100.0,3,6,30,365,2,100.0,30.0,0.0,1,0,1,1,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,9.45824260443308,1,0,10,2,3
11650,21662950,100.0,4,1,4,168,21,91.0,250.0,200.0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,4.867435404454574,0,1,01,1,1
11660,21677335,100.0,1,1,2,354,34,90.0,35.0,100.0,1,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,6.606758718166177,1,1,11,3,3
11662,21678246,100.0,8,1,4,13,19,89.0,349.0,300.0,1,0,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1.4142726110267922,0,1,01,1,1
11664,21679714,75.0,2,1,1,1,45,91.0,49.0,0.0,1,0,1,1,1,1,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,7.957723220930978,1,1,11,3,3
11670,21684019,100.0,2,1,1,0,3,100.0,55.0,0.0,1,0,1,1,1,1,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3.7451239226216733,1,0,10,2,0
11676,21695598,77.0,8,2,4,166,53,84.0,359.0,0.0,1,0,1,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,5.3417367216483935,0,1,01,1,1
11678,21697924,100.0,5,1,1,15,10,100.0,197.0,0.0,1,0,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,5.760515738617207,0,0,00,0,0
11680,21698773,90.0,2,1,5,177,3,73.0,245.0,300.0,1,0,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1.1269785081516333,0,1,01,1,0
11682,21700378,100.0,1,1,2,0,21,100.0,60.0,1000.0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5.953802651335421,1,0,10,2,2
11683,21701058,100.0,16,4,2,198,6,90.0,2200.0,1500.0,1,0,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0.7151696785296962,0,1,01,1,1
11689,21709727,100.0,7,2,3,178,4,100.0,850.0,1000.0,1,0,1,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,6.78982052881641,0,0,00,0,0
11694,21711510,67.0,2,1,2,60,3,80.0,55.0,0.0,1,0,1,1,1,1,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,9.615918515755208,1,1,11,3,2
11696,21711978,95.0,12,2,1,74,57,89.0,709.0,0.0,1,0,1,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,5.220499328980512,0,1,01,1,1
11697,21713128,100.0,1,1,30,355,3,100.0,45.0,1250.0,0,0,1,1,1,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,8.267155521226435,1,0,10,2,3
11698,21713358,100.0,1,1,4,31,10,100.0,54.0,175.0,0,0,1,1,1,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,10.689151567857204,1,0,10,2,2
11699,21713487,80.0,2,1,2,0,49,84.0,34.0,0.0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,12.373622576963635,1,1,11,3,3
11704,21715735,71.0,2,1,1,4,13,91.0,45.0,200.0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,8.611060220058823,1,1,11,3,3
11718,21729516,100.0,2,1,1,72,18,90.0,30.0,150.0,1,0,1,1,1,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,9.579848008588476,1,1,11,3,3
11722,21731305,83.0,12,2,1,352,11,91.0,750.0,2500.0,1,0,1,1,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2.133227622506134,0,1,01,1,0
11730,21737483,36.0,3,1,25,148,3,100.0,200.0,2000.0,1,0,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,5.0325780395976905,0,0,00,0,0
11739,21740615,90.0,2,1,1,177,20,91.0,51.0,0.0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,13.640197193704404,1,1,11,3,3
11747,21752839,100.0,4,1,3,85,37,100.0,195.0,400.0,1,0,1,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,9.363613596223287,0,0,00,0,0
11759,21765318,100.0,1,1,3,335,12,100.0,35.0,0.0,1,0,1,1,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,5.100577718824503,1,0,10,2,3
11762,21766557,55.0,5,1,1,30,64,84.0,10.0,200.0,1,0,1,1,1,1,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,9.480459542953199,1,1,11,3,3
11763,21766776,50.0,5,3,3,0,2,80.0,225.0,0.0,0,0,1,1,1,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5.950833250921602,0,1,01,1,0
11764,21767943,100.0,4,1,3,0,46,100.0,195.0,0.0,1,0,1,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,8.757299858448006,0,0,00,0,0
11765,21768850,82.0,5,1,2,48,9,80.0,300.0,0.0,1,0,1,1,1,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3.1419956592507905,0,1,01,1,1
11767,21769473,100.0,3,2,5,0,2,100.0,495.0,500.0,1,0,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,4.32221484418796,0,0,00,0,0
11769,21769649,80.0,4,1,5,9,1,100.0,200.0,1000.0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4.179751649243274,0,0,00,0,0
11774,21771169,100.0,3,1,2,19,2,80.0,220.0,250.0,1,0,1,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,3.7088948172214495,0,1,01,1,0
11779,21782623,90.0,4,1,2,337,17,86.0,260.0,0.0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,4.1926068833082635,0,1,01,1,1
11782,21785354,100.0,2,1,3,69,51,100.0,60.0,0.0,1,0,1,1,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,9.5276491501685,1,0,10,2,3
11783,21785385,100.0,6,2,30,365,10,86.0,339.0,0.0,1,0,1,1,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4.6543293278496,0,1,01,1,0
11785,21787125,60.0,1,1,1,3,2,100.0,53.0,200.0,1,0,1,1,1,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,3.28528079931786,1,0,10,2,2
11792,21794873,100.0,10,4,3,364,2,100.0,1000.0,5000.0,1,0,1,1,1,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1.2685872017619195,0,0,00,0,0
11794,21797820,100.0,4,1,180,340,5,100.0,350.0,1000.0,1,0,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,4.887471365747652,0,0,00,0,0
11798,21799190,100.0,2,1,2,43,14,90.0,49.0,150.0,1,0,1,1,1,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,11.265704584485094,1,1,11,3,3
11799,21799470,100.0,2,1,1,28,1,100.0,55.0,0.0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,9.206658757539724,1,0,10,2,2
11800,21799486,100.0,4,1,10,178,3,80.0,380.0,0.0,1,0,1,1,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5.672689865258535,0,1,01,1,0
11802,21800820,100.0,2,1,2,58,11,91.0,40.0,100.0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,12.066489776262578,1,1,11,3,3
11803,21801370,100.0,2,1,4,27,4,100.0,40.0,100.0,0,0,1,1,1,1,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,14.223730601721087,1,0,10,2,2
11804,21803103,100.0,2,2,14,105,11,100.0,65.0,0.0,1,0,1,1,0,1,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,7.693131445151812,1,0,10,2,2
11808,21809687,100.0,2,1,7,182,14,100.0,320.0,0.0,1,0,1,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1.0345876161770715,0,0,00,0,1
11810,21810960,100.0,16,2,1,176,15,100.0,900.0,0.0,1,0,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0.8581317464132441,0,0,00,0,1
11821,21817889,100.0,10,2,2,329,62,100.0,275.0,750.0,1,0,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,11.14291008276832,0,0,00,0,0
11822,21818110,100.0,2,1,3,104,9,100.0,48.0,0.0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,14.506631271691436,1,0,10,2,3
11825,21823874,93.0,6,2,30,325,1,100.0,250.0,0.0,1,1,1,1,1,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1.933289830149756,0,0,00,0,0
11833,21834937,100.0,2,2,14,0,1,100.0,50.0,0.0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,7.976643987662065,1,0,10,2,2
11837,21836693,43.0,6,1,4,5,10,84.0,345.0,325.0,1,0,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1.7137927304616687,0,1,01,1,1
11848,21851016,100.0,2,1,3,0,1,100.0,65.0,0.0,0,0,1,1,0,1,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,9.767543920946002,1,0,10,2,2
11863,21865637,100.0,3,1,1,73,52,91.0,68.0,0.0,1,0,1,1,1,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,26.18312717590407,1,1,11,3,3
11867,21868424,100.0,2,1,1,5,7,100.0,60.0,0.0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,9.035134233388273,1,0,10,2,2
11872,21869341,100.0,8,1,1,19,75,89.0,265.0,300.0,1,0,1,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,5.827742478871026,0,1,01,1,1
11874,21869495,100.0,5,1,5,292,26,83.0,222.0,300.0,0,0,1,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,4.004682740109686,0,1,01,1,1
11876,21874573,100.0,1,1,30,313,5,84.0,30.0,200.0,0,0,1,1,1,1,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,12.965823064667587,1,1,11,3,3
11881,21878517,100.0,3,1,1,360,25,90.0,199.0,200.0,1,0,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1.1386233625606923,0,1,01,1,1
11882,21879202,100.0,4,1,3,140,46,89.0,320.0,0.0,1,1,1,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1.73362062622741,0,1,01,1,1
11895,21891783,100.0,4,1,3,239,95,90.0,190.0,0.0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1.048740750473146,0,1,01,1,1
11903,21897846,100.0,4,2,6,168,6,100.0,315.0,1000.0,1,0,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,5.560053290240612,0,0,00,0,0
11907,21905756,94.0,6,1,31,304,9,80.0,200.0,0.0,1,0,1,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,3.5949860881129263,0,1,01,1,1
11910,21913782,93.0,5,1,3,52,11,84.0,350.0,0.0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0.3562847730511414,0,1,01,1,1
